,정규직수
17413,27
17414,15
17415,41
17416,13
17417,51
17418,9
17419,18
17420,7
17421,16
17422,16
17423,14
17424,7
17425,10
17426,6
17427,19
17428,12
17429,24
17430,24
17431,3
17432,0
17433,42
17434,23
17435,192
17436,24
17437,45
17438,46
17439,19
17440,7
17441,15
17442,3
17443,4
17444,5
17445,34
17446,15
17447,12
17448,9
17449,0
17450,0
17451,84
17452,50
17453,46
17454,20
17455,52
17456,13
17457,0
17458,1
17459,2
17460,3
17461,7
17462,2
17463,2
17464,4
17465,1
17466,24
17467,8
17468,95
17469,210
17470,28
17471,9
17472,16
17473,23
17474,19
17475,3
17476,42
17477,8
17478,59
17479,11
17480,48
17481,11
17482,7
17483,6
17484,32
17485,18
17486,5
17487,2
17488,8
17489,5
17490,3
17491,0
17492,20
17493,1
17494,10
17495,0
17496,16
17497,3
17498,1
17499,0
17500,43
17501,24
17502,123
17503,37
17504,225
17505,68
17506,61
17507,20
17508,67
17509,36
17510,9
17511,6
17512,9
17513,6
17514,672
17515,49
17516,29
17517,22
17518,64
17519,6
17520,28
17521,10
17522,9
17523,59
17524,56
17525,17
17526,264
17527,2
17528,24
17529,1
17530,54
17531,6
17532,174
17533,62
17534,164
17535,0
17536,110
17537,1
17538,11
17539,12
17540,9
17541,9
17542,15
17543,2
17544,29
17545,1
17546,42
17547,14
17548,76
17549,22
17550,6
17551,2
17552,12
17553,5
17554,0
17555,4
17556,33
17557,68
17558,294
17559,29
17560,8
17561,4
17562,80
17563,6
17564,7
17565,2
17566,3
17567,3
17568,138
17569,75
17570,1
17571,1
17572,1
17573,1
17574,1
17575,90
17576,16
17577,270
17578,240
17579,38
17580,52
17581,161
17582,170
17583,156
17584,19
17585,419
17586,365
17587,1
17588,2
17589,498
17590,91
17591,9
17592,6
17593,4424
17594,7061
17595,29
17596,27
17597,98
17598,63
17599,282
17600,0
17601,36
17602,40
17603,413
17604,304
17605,206
17606,73
17607,989
17608,1186
17609,0
17610,0
17611,9
17612,213
17613,534
17614,120
17615,637
17616,1029
17617,43
17618,18
17619,59
17620,12
17621,0
17622,0
17623,0
17624,0
17625,69
17626,14
17627,443
17628,68
17629,140
17630,225
17631,276
17632,25
17633,18
17634,3
17635,177
17636,12
17637,1
17638,1
17639,405
17640,41
17641,105
17642,16
17643,212
17644,124
17645,143
17646,76
17647,126
17648,29
17649,1352
17650,156
17651,1077
17652,397
17653,11
17654,3
17655,175
17656,29
17657,327
17658,185
17659,0
17660,0
17661,24
17662,18
17663,460
17664,226
17665,2775
17666,272
17667,499
17668,37
17669,149
17670,39
17671,316
17672,60
17673,2284
17674,18
17675,41
17676,12
17677,100
17678,55
17679,2370
17680,348
17681,2190
17682,357
17683,580
17684,17
17685,991
17686,64
17687,2155
17688,361
17689,62
17690,40
17691,48
17692,38
17693,46
17694,19
17695,69
17696,42
17697,2311
17698,337
17699,58
17700,98
17701,3
17702,16
17703,176
17704,14
17705,10678
17706,1677
17707,385
17708,17
17709,79
17710,29
17711,1708
17712,2449
17713,10
17714,1
17715,1654
17716,1646
17717,900
17718,38
17719,140
17720,10
17721,43
17722,14
17723,5
17724,2
17725,112
17726,78
17727,109
17728,16
17729,33
17730,14
17731,18303
17732,5093
17733,213
17734,4
17735,151
17736,38
17737,22
17738,28
17739,23
17740,7
17741,27
17742,14
17743,239
17744,9
17745,47
17746,15
17747,5
17748,6
17749,24
17750,10
17751,31
17752,7
17753,187
17754,53
17755,517
17756,107
17757,860
17758,26
17759,46
17760,32
17761,8
17762,0
17763,32
17764,2
17765,0
17766,173
17767,3
17768,163
17769,2
17770,2292
17771,341
17772,261
17773,127
17774,363
17775,21
17776,223
17777,31
17778,188
17779,9
17780,131
17781,46
17782,35
17783,52
17784,3
17785,1
17786,27
17787,15
17788,26
17789,22
17790,26
17791,31
17792,12
17793,0
17794,599
17795,2416
17796,517
17797,315
17798,70
17799,22
17800,81
17801,66
17802,6302
17803,303
17804,32
17805,6
17806,144
17807,34
17808,374
17809,534
17810,159
17811,101
17812,444
17813,303
17814,19
17815,52
17816,32
17817,14
17818,374
17819,15
17820,177
17821,99
17822,99
17823,4
17824,412
17825,5
17826,20
17827,2
17828,57
17829,15
17830,1308
17831,2599
17832,2
17833,227
17834,25
17835,25
17836,119
17837,64
17838,289
17839,124
17840,26
17841,15
17842,0
17843,0
17844,45
17845,10
17846,11
17847,2
17848,20
17849,9
17850,162
17851,3
17852,539
17853,387
17854,21
17855,6
17856,12
17857,3
17858,4
17859,1
17860,70
17861,59
17862,628
17863,38
17864,145
17865,25
17866,29
17867,7
17868,159
17869,33
17870,455
17871,79
17872,562
17873,31
17874,53
17875,33
17876,1585
17877,630
17878,43
17879,26
17880,825
17881,584
17882,306
17883,207
17884,264
17885,0
17886,227
17887,6
17888,407
17889,982
17890,12
17891,4
17892,143
17893,155
17894,44
17895,23
17896,220
17897,348
17898,71
17899,92
17900,8
17901,16
17902,120
17903,570
17904,277
17905,58
17906,30
17907,11
17908,103
17909,33
17910,31
17911,4
17912,1065
17913,94
17914,450
17915,65
17916,347
17917,50
17918,126
17919,78
17920,60
17921,19
17922,94
17923,36
17924,33
17925,6
17926,238
17927,24
17928,19
17929,5
17930,50
17931,160
17932,153
17933,800
17934,17
17935,72
17936,7
17937,374
17938,21
17939,50
17940,9
17941,424
17942,30
17943,38
17944,3
17945,478
17946,24
17947,90
17948,10
17949,151
17950,37
17951,719
17952,71
17953,29
17954,20
17955,37
17956,19
17957,38
17958,27
17959,2015
17960,55
17961,153
17962,40
17963,47
17964,58
17965,295
17966,72
17967,153
17968,30
17969,137
17970,12
17971,43
17972,12
17973,21
17974,581
17975,28
17976,98
17977,12
17978,100
17979,10
17980,404
17981,13
17982,19
17983,2
17984,14
17985,8
17986,22
17987,4
17988,44
17989,3
17990,5796
17991,551
17992,1916
17993,291
17994,2106
17995,57
17996,175
17997,84
17998,164
17999,40
18000,157
18001,12
18002,317
18003,6
18004,296
18005,33
18006,49
18007,1
18008,265
18009,51
18010,4
18011,1
18012,24
18013,5
18014,18
18015,7
18016,3
18017,4
18018,1
18019,2
18020,79
18021,4
18022,69
18023,14
18024,132
18025,121
18026,38
18027,82
18028,33
18029,76
18030,31
18031,69
18032,15
18033,27
18034,5
18035,37
18036,12
18037,2935
18038,285
18039,753
18040,131
18041,633
18042,42
18043,120
18044,139
18045,504
18046,16
18047,88
18048,7
18049,278
18050,10
18051,459
18052,30
18053,56
18054,4
18055,178
18056,39
18057,2130
18058,1858
18059,1254
18060,1704
18061,2208
18062,272
18063,2124
18064,201
18065,588
18066,66
18067,2043
18068,243
18069,1027
18070,272
18071,367
18072,63
18073,1
18074,1864
18075,109
18076,605
18077,116
18078,1000
18079,1
18080,41
18081,24
18082,101
18083,24
18084,265
18085,181
18086,200
18087,118
18088,90
18089,1700
18090,968
18091,708
18092,98
18093,59
18094,5
18095,67
18096,11
18097,16
18098,3
18099,1108
18100,557
18101,58
18102,18
18103,887
18104,147
18105,205
18106,30
18107,6
18108,14
18109,2
18110,0
18111,0
18112,20
18113,17
18114,11
18115,6
18116,29
18117,27
18118,718
18119,12
18120,422
18121,16
18122,732
18123,42
18124,1060
18125,45
18126,1045
18127,126
18128,1227
18129,57
18130,140
18131,19
18132,143
18133,43
18134,519
18135,2204
18136,159
18137,347
18138,913
18139,1078
18140,553
18141,76
18142,194
18143,27
18144,126
18145,38
18146,293
18147,50
18148,974
18149,79
18150,809
18151,33
18152,701
18153,123
18154,345
18155,12
18156,1586
18157,28
18158,836
18159,15
18160,340
18161,3
18162,543
18163,224
18164,7007
18165,847
18166,1862
18167,100
18168,0
18169,0
18170,2950
18171,46
18172,30
18173,26
18174,235
18175,81
18176,1308
18177,1652
18178,439
18179,13
18180,57
18181,15
18182,11
18183,3460
18184,35
18185,150
18186,13
18187,272
18188,30
18189,41
18190,35
18191,135
18192,8
18193,343
18194,25
18195,144
18196,32
18197,771
18198,52
18199,1174
18200,99
18201,805
18202,27
18203,271
18204,5
18205,346
18206,6
18207,694
18208,75
18209,2230
18210,194
18211,446
18212,145
18213,1838
18214,146
18215,1552
18216,357
18217,117
18218,24
18219,82
18220,41
18221,90
18222,21
18223,574
18224,65
18225,1018
18226,11
18227,824
18228,13
18229,429
18230,28
18231,589
18232,24
18233,134
18234,143
18235,1940
18236,83
18237,63090
18238,3836
18239,10864
18240,265
18241,8299
18242,234
18243,1423
18244,40
18245,343
18246,10
18247,1737
18248,43
18249,893
18250,75
18251,36
18252,3
18253,164
18254,78
18255,42
18256,26
18257,104
18258,71
18259,711
18260,667
18261,1083
18262,601
18263,298
18264,121
18265,976
18266,72
18267,366
18268,118
18269,115
18270,32
18271,41
18272,16
18273,23
18274,12
18275,26
18276,6
18277,3013
18278,55
18279,308
18280,15
18281,205
18282,25
18283,24
18284,3
18285,2060
18286,1824
18287,230
18288,179
18289,227
18290,308
18291,269
18292,112
18293,71
18294,6
18295,18
18296,4
18297,3
18298,6
18299,6
18300,9
18301,45
18302,37
18303,6
18304,14
18305,9
18306,0
18307,1
18308,6
18309,247
18310,42
18311,41
18312,93
18313,1312
18314,958
18315,341
18316,626
18317,555
18318,207
18319,131
18320,120
18321,2339
18322,1911
18323,371
18324,476
18325,661
18326,463
18327,13
18328,4
18329,15
18330,11
18331,81
18332,83
18333,192
18334,122
18335,38
18336,11
18337,32
18338,5
18339,123
18340,22
18341,8
18342,1
18343,70
18344,0
18345,91
18346,6
18347,90
18348,17
18349,6
18350,1
18351,23
18352,6
18353,746
18354,114
18355,58
18356,9
18357,814
18358,37
18359,164
18360,2
18361,16
18362,6
18363,34
18364,6
18365,76
18366,98
18367,44
18368,271
18369,25
18370,226
18371,5
18372,66
18373,1
18374,280
18375,7
18376,313
18377,141
18378,99
18379,18
18380,123
18381,17
18382,75
18383,5
18384,290
18385,80
18386,488
18387,102
18388,215
18389,79
18390,1286
18391,5658
18392,61
18393,12
18394,1493
18395,90
18396,633
18397,34
18398,10
18399,0
18400,361
18401,25
18402,39
18403,31
18404,233
18405,42
18406,2769
18407,222
18408,892
18409,88
18410,882
18411,100
18412,104
18413,54
18414,127
18415,84
18416,1113
18417,238
18418,948
18419,85
18420,72
18421,33
18422,1020
18423,118
18424,329
18425,20
18426,7
18427,13
18428,27
18429,3
18430,24
18431,10
18432,23
18433,18
18434,0
18435,0
18436,11
18437,3
18438,0
18439,0
18440,95
18441,19
18442,183
18443,23
18444,132
18445,38
18446,0
18447,0
18448,51
18449,85
18450,69
18451,10
18452,32
18453,28
18454,23
18455,11
18456,3
18457,11
18458,4
18459,43
18460,29
18461,30
18462,15
18463,2
18464,1
18465,1
18466,162
18467,54
18468,22
18469,20
18470,777
18471,100
18472,134
18473,19
18474,16
18475,1
18476,13
18477,5
18478,5
18479,2
18480,24
18481,1
18482,41
18483,18
18484,495
18485,27
18486,462
18487,274
18488,113
18489,64
18490,29
18491,78
18492,229
18493,187
18494,48
18495,6
18496,192
18497,0
18498,2
18499,6
18500,2
18501,2
18502,20
18503,4
18504,9
18505,0
18506,85
18507,4
18508,320
18509,305
18510,108
18511,47
18512,616
18513,504
18514,19
18515,6
18516,150
18517,0
18518,0
18519,46
18520,17
18521,868
18522,192
18523,83
18524,33
18525,21
18526,6
18527,14
18528,7
18529,169
18530,13
18531,34
18532,1
18533,10
18534,2
18535,64
18536,12
18537,0
18538,0
18539,0
18540,0
18541,0
18542,0
18543,0
18544,0
18545,23
18546,27
18547,29
18548,68
18549,0
18550,0
18551,0
18552,15
18553,35
18554,24
18555,17
18556,6
18557,4
18558,18
18559,6
18560,0
18561,99
18562,40
18563,19
18564,8
18565,31
18566,4
18567,0
18568,0
18569,227
18570,32
18571,28
18572,108
18573,40
18574,1
18575,23
18576,7
18577,18
18578,13
18579,30
18580,11
18581,50
18582,11
18583,83
18584,80
18585,113
18586,14
18587,497
18588,52
18589,0
18590,0
18591,0
18592,0
18593,178
18594,12
18595,400
18596,1
18597,38
18598,13
18599,0
18600,0
18601,5
18602,1
18603,7
18604,7
18605,0
18606,0
18607,162
18608,14
18609,7
18610,2
18611,60
18612,22
18613,0
18614,0
18615,30
18616,4
18617,196
18618,45
18619,30
18620,9
18621,190
18622,7
18623,25
18624,3
18625,32
18626,8
18627,43
18628,23
18629,2
18630,46
18631,71
18632,187
18633,186
18634,108
18635,76
18636,66
18637,77
18638,172
18639,64
18640,155
18641,120
18642,0
18643,0
18644,0
18645,0
18646,7
18647,4
18648,3
18649,4
18650,1
18651,0
18652,221
18653,13
18654,105
18655,20
18656,95
18657,145
18658,73
18659,4
18660,57
18661,51
18662,4
18663,2
18664,36
18665,91
18666,8
18667,30
18668,28
18669,23
18670,30
18671,46
18672,21
18673,7
18674,7
18675,1
18676,11
18677,6
18678,136
18679,59
18680,82
18681,74
18682,0
18683,0
18684,148
18685,14
18686,0
18687,0
18688,0
18689,0
18690,0
18691,0
18692,299
18693,102
18694,74
18695,9
18696,26
18697,13
18698,49
18699,17
18700,61
18701,6
18702,64
18703,83
18704,200
18705,119
18706,0
18707,117
18708,12
18709,11
18710,1
18711,8
18712,6
18713,0
18714,0
18715,0
18716,16
18717,15
18718,4
18719,1
18720,2
18721,17
18722,106
18723,20
18724,100
18725,55
18726,220
18727,23
18728,6
18729,10
18730,15
18731,35
18732,54
18733,22
18734,116
18735,41
18736,138
18737,150
18738,5
18739,6
18740,9
18741,1
18742,5
18743,65
18744,12
18745,59
18746,9
18747,275
18748,125
18749,60
18750,53
18751,15
18752,4
18753,54
18754,11
18755,444
18756,25
18757,36
18758,10
18759,79
18760,8
18761,77
18762,30
18763,1509
18764,501
18765,12
18766,3
18767,17
18768,6
18769,74
18770,5
18771,324
18772,157
18773,44
18774,11
18775,204
18776,323
18777,28
18778,95
18779,9
18780,43
18781,20
18782,2299
18783,2759
18784,828
18785,995
18786,37
18787,73
18788,46
18789,84
18790,5
18791,9
18792,340
18793,495
18794,412
18795,336
18796,34
18797,42
18798,5264
18799,860
18800,228
18801,195
18802,4535
18803,1550
18804,876
18805,327
18806,319
18807,160
18808,1361
18809,4502
18810,201
18811,126
18812,137
18813,80
18814,157
18815,74
18816,2
18817,4
18818,12
18819,4
18820,16
18821,5
18822,47
18823,10
18824,50
18825,102
18826,4
18827,233
18828,60
18829,26
18830,11
18831,297
18832,124
18833,105
18834,29
18835,103
18836,57
18837,262
18838,313
18839,1979
18840,2548
18841,1052
18842,908
18843,85
18844,19
18845,798
18846,24
18847,989
18848,77
18849,1125
18850,70
18851,431
18852,56
18853,620
18854,26
18855,290
18856,9
18857,102
18858,2
18859,48
18860,8
18861,49
18862,4
18863,168
18864,26
18865,300
18866,37
18867,11
18868,1
18869,150
18870,24
18871,104
18872,14
18873,244
18874,18
18875,39
18876,48
18877,6
18878,9
18879,18
18880,2
18881,1
18882,38
18883,12
18884,7
18885,1
18886,4
18887,1
18888,3
18889,3
18890,133
18891,59
18892,4
18893,5
18894,0
18895,20
18896,116
18897,186
18898,66
18899,44
18900,25
18901,15
18902,5
18903,4
18904,76
18905,1
18906,821
18907,1023
18908,0
18909,0
18910,0
18911,0
18912,0
18913,0
18914,24
18915,5
18916,526
18917,42
18918,2078
18919,176
18920,1208
18921,35
18922,512
18923,8
18924,753
18925,103
18926,173
18927,54
18928,1907
18929,556
18930,1011
18931,2954
18932,157
18933,1165
18934,620
18935,278
18936,110
18937,19
18938,2035
18939,114
18940,425
18941,43
18942,115
18943,17
18944,326
18945,109
18946,250
18947,25
18948,189
18949,22
18950,58
18951,7
18952,17
18953,1
18954,32
18955,6
18956,24
18957,7
18958,111
18959,6
18960,191
18961,18
18962,104
18963,7
18964,52
18965,4
18966,218
18967,45
18968,707
18969,28
18970,1109
18971,24
18972,690
18973,10
18974,904
18975,153
18976,43
18977,8
18978,177
18979,184
18980,41
18981,9
18982,19
18983,3
18984,14
18985,1
18986,3
18987,5
18988,6
18989,2
18990,25
18991,13
18992,42
18993,39
18994,5
18995,7
18996,34
18997,22
18998,5
18999,0
19000,6
19001,38
19002,658
19003,289
19004,384
19005,8
19006,118
19007,22
19008,764
19009,17
19010,1
19011,0
19012,399
19013,439
19014,90
19015,30
19016,55
19017,12
19018,25
19019,27
19020,235
19021,372
19022,9
19023,190
19024,47
19025,256
19026,31
19027,907
19028,252
19029,88
19030,42
19031,96
19032,123
19033,100
19034,21
19035,79
19036,7
19037,14
19038,16
19039,147
19040,72
19041,138
19042,24
19043,182
19044,64
19045,299
19046,6
19047,184
19048,16
19049,68
19050,6
19051,183
19052,4
19053,37
19054,0
19055,25
19056,14
19057,9
19058,6
19059,98
19060,2
19061,9
19062,7
19063,5
19064,3
19065,8
19066,0
19067,3
19068,2
19069,8
19070,1
19071,4
19072,2
19073,14
19074,0
19075,2
19076,0
19077,12
19078,1
19079,15
19080,1
19081,5
19082,1
19083,155
19084,30
19085,25
19086,1
19087,32
19088,5
19089,446
19090,181
19091,52
19092,13
19093,87
19094,632
19095,46
19096,76
19097,53
19098,119
19099,75
19100,98
19101,17
19102,82
19103,17
19104,3
19105,18
19106,3
19107,24
19108,2
19109,36
19110,13
19111,106
19112,24
19113,7
19114,3
19115,54
19116,9
19117,12
19118,5
19119,19
19120,6
19121,4
19122,2
19123,44
19124,9
19125,36
19126,10
19127,79
19128,34
19129,112
19130,11
19131,46
19132,6
19133,256
19134,25
19135,15
19136,2
19137,62
19138,3
19139,15
19140,1
19141,35
19142,7
19143,293
19144,72
19145,86
19146,159
19147,95
19148,1325
19149,6823
19150,140
19151,95
19152,1350
19153,5561
19154,22
19155,3
19156,39
19157,1
19158,458
19159,594
19160,136
19161,33
19162,22362
19163,4270
19164,545
19165,195
19166,845
19167,526
19168,601
19169,225
19170,23
19171,1411
19172,7933
19173,1627
19174,2159
19175,438
19176,1557
19177,148
19178,1240
19179,262
19180,336
19181,41
19182,1185
19183,296
19184,9310
19185,982
19186,3417
19187,515
19188,3161
19189,658
19190,3922
19191,604
19192,2448
19193,214
19194,12030
19195,2181
19196,34288
19197,5154
19198,852
19199,316
19200,5014
19201,426
19202,5617
19203,898
19204,3476
19205,437
19206,1209
19207,435
19208,1846
19209,615
19210,1311
19211,95
19212,725
19213,70
19214,230
19215,18
19216,474
19217,109
19218,21
19219,2
19220,13
19221,3
19222,10
19223,1
19224,16
19225,2
19226,78
19227,18
19228,14
19229,2
19230,5
19231,0
19232,33
19233,3
19234,120
19235,5
19236,438
19237,15
19238,449
19239,21
19240,223
19241,6
19242,265
19243,20
19244,221
19245,55
19246,3
19247,2
19248,836
19249,154
19250,72
19251,15
19252,87
19253,23
19254,133
19255,60
19256,292
19257,98
19258,1147
19259,138
19260,729
19261,54
19262,848
19263,222
19264,43
19265,2
19266,2210
19267,1224
19268,22
19269,25
19270,11
19271,14
19272,86
19273,281
19274,9
19275,9
19276,47
19277,53
19278,194
19279,116
19280,395
19281,175
19282,626
19283,691
19284,243
19285,106
19286,394
19287,241
19288,0
19289,0
19290,30
19291,5
19292,316
19293,112
19294,176
19295,18
19296,185
19297,50
19298,237
19299,5
19300,1100
19301,14
19302,98
19303,3
19304,16
19305,98
19306,31
19307,262
19308,7
19309,4
19310,2
19311,2000
19312,112
19313,39
19314,0
19315,245
19316,18
19317,63
19318,57
19319,57
19320,6
19321,195
19322,74
19323,60
19324,42
19325,85
19326,9
19327,1424
19328,68
19329,104
19330,12
19331,411
19332,13
19333,1042
19334,118
19335,18
19336,8
19337,12
19338,17
19339,33
19340,21
19341,17
19342,8
19343,3
19344,17
19345,2
19346,792
19347,234
19348,5
19349,0
19350,17
19351,16
19352,10
19353,3
19354,24
19355,14
19356,5
19357,3
19358,47
19359,40
19360,24
19361,11
19362,68
19363,8
19364,28
19365,17
19366,381
19367,300
19368,55
19369,16
19370,43
19371,2
19372,31
19373,7
19374,6
19375,2
19376,16
19377,7
19378,8
19379,2
19380,20
19381,1
19382,12
19383,5
19384,36
19385,13
19386,48
19387,5
19388,7
19389,5
19390,47
19391,7
19392,25
19393,2
19394,31
19395,7
19396,66
19397,20
19398,2
19399,0
19400,129
19401,3
19402,147
19403,7
19404,344
19405,30
19406,403
19407,31
19408,145
19409,10
19410,113
19411,16
19412,23
19413,23
19414,22
19415,2
19416,12
19417,3
19418,45
19419,38
19420,33
19421,49
19422,55
19423,26
19424,77
19425,7
19426,149
19427,9
19428,266
19429,10
19430,178
19431,10
19432,3132
19433,824
19434,1
19435,1100
19436,119
19437,363
19438,68
19439,1248
19440,572
19441,15
19442,7
19443,162
19444,48
19445,279
19446,84
19447,257
19448,42
19449,381
19450,424
19451,311
19452,132
19453,2438
19454,482
19455,2336
19456,167
19457,1553
19458,435
19459,566
19460,25
19461,242
19462,168
19463,82
19464,24
19465,75
19466,55
19467,92
19468,45
19469,678
19470,84
19471,473
19472,146
19473,1243
19474,275
19475,4342
19476,837
19477,17945
19478,10182
19479,237
19480,269
19481,23
19482,13
19483,99
19484,36
19485,16
19486,8
19487,729
19488,22
19489,179
19490,7
19491,751
19492,20
19493,8
19494,2
19495,706
19496,536
19497,1021
19498,825
19499,84
19500,25
19501,282
19502,14
19503,422
19504,11
19505,137
19506,9
19507,134
19508,11
19509,308
19510,12
19511,309
19512,33
19513,21
19514,8
19515,262
19516,13
19517,64
19518,24
19519,6
19520,5
19521,88
19522,41
19523,136
19524,56
19525,288
19526,40
19527,10
19528,3
19529,1
19530,525
19531,114
19532,17
19533,5
19534,9
19535,13
19536,4
19537,10
19538,17
19539,32
19540,190
19541,13
19542,111
19543,152
19544,5
19545,24
19546,32
19547,47
19548,500
19549,118
19550,10
19551,4
19552,3
19553,3
19554,42
19555,45
19556,189
19557,88
19558,333
19559,37
19560,137
19561,5
19562,131
19563,4
19564,117
19565,20
19566,3
19567,6
19568,4
19569,586
19570,42
19571,2
19572,1
19573,7
19574,13
19575,9
19576,18
19577,20
19578,32
19579,13
19580,4
19581,1283
19582,821
19583,509
19584,199
19585,102
19586,39
19587,93
19588,12
19589,437
19590,128
19591,46
19592,11
19593,92
19594,6
19595,98
19596,34
19597,0
19598,1
19599,72
19600,44
19601,37
19602,16
19603,65
19604,4
19605,109
19606,0
19607,28
19608,57
19609,6
19610,9
