,rcept_no,reprt_code,bsns_year,corp_code,stock_code,매출액,영업이익,자산총계
1565,20170331000507,11011,2016,00170026,020710,"80,798,733,147","-8,558,203,915","110,253,033,708"
1566,20170331000523,11011,2016,00583026,072770,"60,803,795,706","1,118,714,736","53,846,949,051"
1567,20170331000554,11011,2016,00407771,073190,"32,483,515,278","-5,073,347,936","38,094,677,963"
1568,20170331000578,11011,2016,00369833,047400,"107,248,040,851","8,024,382,554","144,778,673,218"
1569,20170331000589,11011,2016,00645089,104200,"73,029,717,674","-4,154,114,820","95,677,069,126"
1570,20170331000597,11011,2016,00226866,049070,"617,419,000,968","35,204,818,700","623,489,411,904"
1571,20170331000600,11011,2016,00228059,084110,"163,712,232,478","28,896,428,323","557,060,992,756"
1572,20170331000607,11011,2016,00112165,092200,"557,499,790,562","34,833,530,059","733,802,131,780"
1573,20170331000618,11011,2016,00592653,089850,"96,448,026,881","3,255,326,090","124,996,029,195"
1574,20170331000621,11011,2016,00429694,177830,"76,984,703,564","3,296,922,418","102,674,835,702"
1575,20170331000638,11011,2016,00260745,036120,"35,281,188,365","205,057,389","17,737,668,177"
1576,20170331000655,11011,2016,00111689,009320,"53,567,978,095","2,704,693,534","66,674,665,106"
1577,20170331000660,11011,2016,01159853,243070,"168,966,126,192","21,527,170,787","179,343,039,508"
1578,20170331000662,11011,2016,00106119,001570,"168,681,745,782","12,127,454,171","178,901,902,128"
1579,20170331000673,11011,2016,01020843,217820,"29,620,172,963","2,241,267,261","33,657,849,844"
1580,20170331000675,11011,2016,00299002,060980,"1,001,167,188,848","115,899,124,035","1,914,036,710,448"
1581,20170331000687,11011,2016,00508274,081000,"108,408,481,999","6,391,021,641","146,481,851,671"
1582,20170331000692,11011,2016,00142883,017370,"264,306,663,492","11,544,516,794","252,476,645,617"
1583,20170331000711,11011,2016,00205003,033340,"126,642,879,308","-4,155,951,786","111,375,698,873"
1584,20170331000715,11011,2016,00447928,085910,"40,161,937,772","2,530,771,714","84,886,955,614"
1585,20170331000719,11011,2016,00140779,014440,"157,803,796,728","16,308,949,953","182,197,358,075"
1586,20170331000722,11011,2016,00879020,142210,"148,416,764,931","8,510,873,275","69,928,846,531"
1587,20170331000739,11011,2016,00231442,033130,"39,134,398,965","4,637,267,944","71,806,141,995"
1588,20170331000769,11011,2016,00136864,009270,"640,056,399,801","15,014,963,909","432,327,923,183"
1589,20170331000771,11011,2016,00261656,049550,"73,890,524,889","-56,817,665","121,160,940,167"
1590,20170331000782,11011,2016,00102618,012200,"339,878,931,163","15,454,981,350","243,982,898,796"
1591,20170331000804,11011,2016,00199988,041930,"240,105,023,491","14,553,390,691","206,876,465,850"
1592,20170331000806,11011,2016,00406727,067770,"32,632,699,002","-723,245,410","47,932,639,853"
1593,20170331000826,11011,2016,00438036,084730,"185,038,714,062","5,484,246,510","207,081,893,830"
1594,20170331000832,11011,2016,00165103,005670,"108,214,044,420","3,750,637,782","130,488,666,719"
1595,20170331000837,11011,2016,01042085,205100,"27,549,222,442","1,378,082,482","55,098,711,808"
1596,20170331000842,11011,2016,00132211,002820,"551,207,835,881","13,913,702,254","577,876,289,722"
1597,20170331000866,11011,2016,00218575,032560,"225,310,783,192","20,187,988,924","371,879,221,362"
1598,20170331000869,11011,2016,00152437,064820,"122,114,120,738","6,115,668,665","1,469,790,848,569"
1599,20170331000870,11011,2016,00490151,091700,"791,415,720,748","38,223,749,196","506,193,290,955"
1600,20170331000891,11011,2016,00258421,035460,"59,172,319,020","-2,914,471,047","74,209,972,807"
1601,20170331000900,11011,2016,00656951,090850,"52,319,004,395","604,132,591","58,520,750,435"
1602,20170331000905,11011,2016,00466428,074430,"16,365,960,202","780,112,121","49,025,730,972"
1603,20170331000908,11011,2016,00114154,024900,"1,050,169,762,359","2,297,805,433","410,285,388,641"
1604,20170331000913,11011,2016,00557933,088790,"122,963,036,949","10,936,811,199","149,339,657,689"
1605,20170331000924,11011,2016,01036367,203690,"14,164,333,989","4,098,843,056","47,060,562,595"
1606,20170331000941,11011,2016,00209780,029460,"487,492,476,427","54,073,689,596","472,905,030,443"
1607,20170331000944,11011,2016,00389970,064260,"133,477,892,502","5,228,035,536","387,778,726,652"
1608,20170331000946,11011,2016,00133618,002420,"5,466,215,280","-730,717,046","43,903,384,535"
1609,20170331000954,11011,2016,00104810,007720,"217,451,477,540","254,470,339","149,046,294,658"
1610,20170331000956,11011,2016,00190756,067900,"58,062,571,964","9,353,950,461","173,304,444,901"
1611,20170331000963,11011,2016,00148595,038010,"144,645,726,501","4,529,773,677","148,643,896,063"
1612,20170331000964,11011,2016,00200275,040300,"130,755,833,604","1,287,064,643","312,406,624,587"
1613,20170331000966,11011,2016,00152729,017900,"170,928,368,281","-1,449,134,854","242,283,948,790"
1614,20170331000968,11011,2016,00105156,014530,"239,781,642,260","18,133,758,868","191,718,876,568"
1615,20170331000996,11011,2016,00174004,002920,"257,795,673,981","6,533,010,379","377,300,324,668"
1616,20170331001002,11011,2016,00370918,221980,"47,698,743,492","8,052,437,449","71,339,204,900"
1617,20170331001020,11011,2016,00556615,087260,"62,158,863,416","4,973,888,387","36,407,885,903"
1618,20170331001034,11011,2016,00101628,000050,"377,445,013,363","43,436,568,980","1,301,910,959,501"
1619,20170331001039,11011,2016,00664853,137950,"154,841,094,158","16,421,664,744","147,118,088,341"
1620,20170331001051,11011,2016,00132318,014620,"203,052,899,539","2,893,929,678","532,224,305,753"
1621,20170331001058,11011,2016,00148984,000480,"714,499,501,575","36,009,845,643","970,226,074,870"
1622,20170331001066,11011,2016,00187415,041960,"37,636,361,907","609,492,740","149,843,271,138"
1623,20170331001069,11011,2016,00122551,035150,"200,786,094,448","27,636,960,670","186,773,462,332"
1624,20170331001074,11011,2016,00994994,187790,"48,175,171,385","-14,162,415,990","83,440,883,610"
1625,20170331001110,11011,2016,00127167,002810,"223,951,933,790","5,209,485,264","335,125,436,322"
1626,20170331001113,11011,2016,00372688,057680,"29,775,243,260","-7,024,881,340","23,075,578,431"
1627,20170331001138,11011,2016,00143794,005820,"85,356,168,634","10,393,667,448","141,503,999,267"
1628,20170331001158,11011,2016,00486370,080470,"152,715,602,971","2,587,817,658","117,662,520,968"
1629,20170331001170,11011,2016,00317487,043220,"32,850,567,457","-7,963,365,692","83,655,542,969"
1630,20170331001174,11011,2016,00107066,001260,"183,598,711,370","-9,299,057,801","175,893,878,518"
1631,20170331001189,11011,2016,00526599,145720,"120,033,552,217","28,529,123,722","187,358,424,018"
1632,20170331001217,11011,2016,00614593,137940,"39,439,947,697","3,696,037,396","98,887,814,293"
1633,20170331001219,11011,2016,01049422,208640,"6,052,264,581","-1,543,761,745","37,695,602,263"
1634,20170331001225,11011,2016,00363927,053290,"53,488,426,721","7,673,049,912","73,655,413,149"
1635,20170331001230,11011,2016,00103042,009070,"349,784,212,740","13,666,569,628","342,137,466,698"
1636,20170331001240,11011,2016,00540447,086390,"116,771,768,688","11,579,811,876","105,027,157,112"
1637,20170331001243,11011,2016,00269889,040160,"51,323,867,763","7,862,133,078","81,504,821,388"
1638,20170331001255,11011,2016,00232821,036170,"17,665,254,707","1,097,104,262","69,188,583,602"
1639,20170331001256,11011,2016,00346610,056090,"11,687,567,981","-3,157,170,362","66,161,922,072"
1640,20170331001280,11011,2016,00579999,098460,"171,793,841,384","33,184,487,902","195,121,240,865"
1641,20170331001287,11011,2016,00306870,066910,"129,315,002,854","3,711,131,775","81,428,158,530"
1642,20170331001320,11011,2016,00359580,054800,"441,398,463,416","31,285,204,857","554,231,530,548"
1643,20170331001333,11011,2016,00175623,050120,"34,289,384,511","2,161,041,453","105,164,626,052"
1644,20170331001340,11011,2016,00353762,054780,"93,247,806,957","-313,869,072","110,688,140,511"
1645,20170331001350,11011,2016,00162832,024740,"120,845,107,674","4,955,946,527","201,206,108,732"
1646,20170331001351,11011,2016,00585219,091090,"222,174,097,382","-104,689,435","374,930,307,892"
1647,20170331001354,11011,2016,00139083,013310,"505,965,512,803","38,759,058,363","521,315,888,886"
1648,20170331001369,11011,2016,00157636,024880,"340,186,800,387","14,712,309,036","395,895,491,611"
1649,20170331001374,11011,2016,00171867,042110,"134,535,549,860","9,765,189,092","118,406,948,212"
1650,20170331001379,11011,2016,00112679,015230,"213,390,559,372","16,466,772,957","202,433,475,925"
1651,20170331001380,11011,2016,00105138,033540,"226,852,268,036","5,469,650,403","143,809,366,125"
1652,20170331001389,11011,2016,00623661,104830,"175,041,473,320","23,411,545,176","262,307,871,225"
1653,20170331001421,11011,2016,00361594,068790,"248,848,765,357","33,420,715,843","268,333,601,767"
1654,20170331001445,11011,2016,00133876,011560,"387,772,566,913","19,740,812,928","208,097,427,420"
1655,20170331001472,11011,2016,00480455,077970,"529,846,000,000","4,116,000,000","830,228,000,000"
1656,20170331001497,11011,2016,00472890,075970,"94,528,209,326","3,597,155,103","125,154,128,795"
1657,20170331001506,11011,2016,00612489,214430,"51,110,408,559","6,047,842,483","76,548,503,286"
1658,20170331001522,11011,2016,00132628,014910,"45,409,077,407","-706,726,827","44,116,407,969"
1659,20170331001525,11011,2016,00125822,009620,"339,945,948,586","-1,742,529,068","276,381,764,192"
1660,20170331001527,11011,2016,00269241,044380,"49,684,564,790","374,296,099","50,471,603,197"
1661,20170331001530,11011,2016,00111874,005710,"823,571,832,855","40,474,899,774","437,539,125,541"
1662,20170331001565,11011,2016,00177816,078600,"67,911,463,916","4,035,092,705","141,234,468,637"
1663,20170331001567,11011,2016,00543107,080580,"25,087,831,721","-9,179,071,895","57,514,044,167"
1664,20170331001576,11011,2016,00117230,002900,"375,475,432,634","3,421,012,391","355,460,122,606"
1665,20170331001578,11011,2016,00411385,078070,"120,672,461,350","24,293,235,863","250,106,176,894"
1666,20170331001585,11011,2016,00197476,029960,"55,095,779,281","15,475,621,640","153,917,414,560"
1667,20170331001586,11011,2016,00201742,048430,"211,190,390,794","9,002,102,424","131,254,980,820"
1668,20170331001587,11011,2016,00306454,053300,"34,922,137,985","6,962,117,043","88,029,815,101"
1669,20170331001589,11011,2016,00531917,108230,"392,662,455,960","42,012,799,889","470,737,255,936"
1670,20170331001592,11011,2016,00220622,065710,"59,369,554,367","7,865,944,241","78,554,494,636"
1671,20170331001594,11011,2016,00883980,143160,"129,510,825,355","-1,201,335,705","185,103,865,850"
1672,20170331001599,11011,2016,00144720,011690,"97,923,870,458","-4,787,260,165","102,085,749,916"
1673,20170331001606,11011,2016,01009789,192820,"756,963,564,655","52,615,998,585","665,916,423,820"
1674,20170331001612,11011,2016,00108038,004250,"377,902,986,892","15,649,392,494","399,309,178,223"
1675,20170331001637,11011,2016,00405719,052460,"79,856,300,643","4,515,399,012","54,842,049,975"
1676,20170331001639,11011,2016,00303396,054040,"235,604,156,409","7,449,343,115","116,752,527,709"
1677,20170331001647,11011,2016,00127158,004920,"18,515,713,979","-856,312,828","39,843,703,994"
1678,20170331001648,11011,2016,01046203,204630,"29,076,104,755","-579,324,047","57,229,480,368"
1679,20170331001651,11011,2016,00480048,080420,"183,036,443,022","24,793,328,478","587,888,974,923"
1680,20170331001665,11011,2016,00226352,032500,"210,541,334,565","-14,494,569,494","208,300,054,021"
1681,20170331001668,11011,2016,00202060,053270,"148,301,597,204","4,337,719,063","166,748,489,579"
1682,20170331001676,11011,2015,00141608,014940,"178,690,824,855","-4,669,071,671","194,667,662,969"
1683,20170331001688,11011,2016,00112022,024890,"124,361,109,282","12,437,540,150","134,921,898,405"
1684,20170331001696,11011,2016,00126201,006660,"84,675,641,823","1,862,979,604","252,728,716,414"
1685,20170331001697,11011,2016,00540429,090710,"45,094,012,424","1,625,225,916","42,616,151,524"
1686,20170331001703,11011,2016,00843900,191410,"43,222,814,587","-12,798,405,075","88,016,210,229"
1687,20170331001724,11011,2016,00480783,091580,"76,825,469,601","-395,234,282","100,910,336,910"
1688,20170331001728,11011,2016,00305668,075180,"197,510,585,718","28,041,075,303","263,741,756,074"
1689,20170331001732,11011,2016,00675594,187220,"40,391,906,421","3,061,983,866","110,710,051,082"
1690,20170331001737,11011,2016,00141246,016250,"1,191,570,072,884","89,957,934,531","1,642,373,302,010"
1691,20170331001743,11011,2016,00535676,089030,"141,979,321,639","23,092,630,745","267,644,513,222"
1692,20170331001748,11011,2016,00144021,008290,"46,367,137,261","269,783,263","47,263,738,818"
1693,20170331001757,11011,2016,00203582,025750,"235,363,284,121","13,091,758,665","289,305,375,967"
1694,20170331001758,11011,2016,00606664,105330,"67,975,386,961","-126,243,770","68,208,330,227"
1695,20170331001759,11011,2016,00159795,017960,"257,626,474,902","26,888,600,665","389,485,376,005"
1696,20170331001763,11011,2016,01032404,200130,"256,009,784,673","36,208,811,518","158,689,571,870"
1697,20170331001772,11011,2016,00585608,119860,"64,407,864,509","8,534,448,491","73,114,738,834"
1698,20170331001778,11011,2016,00565154,214320,"1,051,560,761,873","99,439,957,582","1,675,070,481,921"
1699,20170331001780,11011,2016,00219574,044820,"266,924,996,312","20,158,172,747","670,707,618,768"
1700,20170331001784,11011,2016,00326731,064550,"21,703,614,699","-12,049,065,441","63,709,625,226"
1701,20170331001803,11011,2016,00524421,095610,"178,907,933,853","36,366,481,330","184,848,258,552"
1702,20170331001804,11011,2016,00536523,090360,"151,727,888,191","6,752,789,573","133,973,844,160"
1703,20170331001813,11011,2016,00602136,104460,"92,322,690,801","1,622,453,939","101,081,179,365"
1704,20170331001845,11011,2016,00128607,024950,"142,772,045,569","5,792,236,200","160,770,840,550"
1705,20170331001876,11011,2016,00415628,075580,"427,423,084,389","19,733,656,495","365,850,477,646"
1706,20170331001882,11011,2016,00763358,136510,"12,497,160,311","1,025,103,694","35,536,543,582"
1707,20170331001884,11011,2016,00306719,069510,"290,549,074,379","17,237,110,628","191,306,259,293"
1708,20170331001886,11011,2016,00110431,067290,"83,384,684,293","6,682,120,032","143,606,102,630"
1709,20170331001890,11011,2016,00131939,007610,"93,949,805,720","2,261,163,993","146,601,413,856"
1710,20170331001895,11011,2016,00249502,035290,"15,893,493,870","402,070,269","18,671,643,547"
1711,20170331001897,11011,2016,00104999,008600,"310,849,159,549","10,144,253,873","341,543,712,173"
1712,20170331001922,11011,2016,00654272,171010,"24,862,602,800","-2,181,141,149","49,450,807,285"
1713,20170331001933,11011,2016,00362201,100700,"56,620,142,507","11,737,006,910","85,309,919,175"
1714,20170331001940,11011,2016,00140566,002680,"128,079,970,077","2,623,859,881","122,419,455,756"
1715,20170331001953,11011,2016,00200910,031310,"159,805,659,298","4,545,345,119","114,884,572,235"
1716,20170331001954,11011,2016,00116426,009730,"53,942,890,765","-6,460,334,428","60,000,751,385"
1717,20170331001956,11011,2016,00442570,079370,"290,847,559,652","24,030,276,661","290,814,357,664"
1718,20170331001966,11011,2016,00405959,115570,"85,305,533,835","10,120,317,788","130,677,534,077"
1719,20170331001973,11011,2016,00298270,053800,"142,879,621,847","15,243,902,346","214,599,051,758"
1720,20170331001974,11011,2016,00137289,041520,"306,022,429,705","4,575,716,422","333,799,019,961"
1721,20170331001988,11011,2016,00997812,183300,"93,983,099,201","17,731,029,605","93,196,638,840"
1722,20170331001992,11011,2016,00498001,101330,"285,420,879,480","33,658,828,382","247,707,378,071"
1723,20170331001993,11011,2016,00364847,067920,"58,104,577,468","2,750,676,961","43,743,307,152"
1724,20170331002001,11011,2016,00117708,012700,"438,470,616,256","51,092,878,392","946,103,863,606"
1725,20170331002017,11011,2016,01167056,248170,"135,065,520,162","6,043,792,784","191,529,281,429"
1726,20170331002042,11011,2016,00146269,003200,"478,266,927,775","27,687,611,318","904,835,178,920"
1727,20170331002054,11011,2016,00145109,000100,"1,320,797,335,286","97,793,027,286","2,045,941,041,016"
1728,20170331002064,11011,2016,00527464,072990,"28,240,813,254","4,917,858,911","57,151,084,195"
1729,20170331002082,11011,2016,00105299,014280,"603,160,425,897","56,328,743,435","710,805,610,213"
1730,20170331002085,11011,2016,00793155,220180,"36,873,135,525","1,880,306,943","51,722,042,481"
1731,20170331002088,11011,2016,00361169,041460,"26,595,766,247","5,126,424,998","46,225,243,049"
1732,20170331002099,11011,2016,00158325,030190,"345,547,071,631","39,206,934,007","218,673,891,178"
1733,20170331002104,11011,2016,00148461,001560,"86,409,643,025","4,177,108,122","98,362,304,568"
1734,20170331002110,11011,2016,00140946,009180,"384,707,101,174","5,057,289,847","97,883,701,319"
1735,20170331002113,11011,2016,00296078,054620,"554,987,946,694","32,287,267,105","566,224,745,961"
1736,20170331002119,11011,2016,00130772,034120,"829,073,609,370","-7,653,963,504","894,153,403,179"
1737,20170331002137,11011,2016,00134963,004430,"694,326,000,000","76,350,000,000","829,523,000,000"
1738,20170331002141,11011,2016,00327396,082210,"138,077,753,778","16,881,491,284","224,994,711,663"
1739,20170331002162,11011,2016,00340272,050760,"117,696,774,852","2,811,169,632","105,713,979,665"
1740,20170331002166,11011,2016,00264714,040610,"1,199,996,426,288","46,432,176,996","1,279,921,140,165"
1741,20170331002169,11011,2016,00390514,065440,"52,553,155,029","491,822,176","47,183,928,914"
1742,20170331002171,11011,2016,00162063,004960,"1,772,255,006,244","69,689,443,906","1,553,395,800,367"
1743,20170331002194,11011,2016,00174208,036890,"177,809,618,687","11,487,847,191","169,234,374,391"
1744,20170331002196,11011,2016,00120289,026040,"170,252,209,166","7,893,020,981","124,877,856,498"
1745,20170331002202,11011,2016,00350482,045300,"29,179,540,981","2,727,194,744","62,342,910,516"
1746,20170331002215,11011,2016,00296005,046970,"42,224,403,262","-2,019,235,375","65,777,273,272"
1747,20170331002216,11011,2016,00232089,032980,"27,926,135,837","1,049,248,460","45,692,243,328"
1748,20170331002232,11011,2016,00604426,119610,"73,713,983,059","23,306,560,114","106,986,077,761"
1749,20170331002242,11011,2016,00133812,004360,"649,012,216,558","19,678,266,105","939,792,734,784"
1750,20170331002254,11011,2016,00141529,007310,"2,010,658,195,588","142,501,147,213","1,592,713,366,095"
1751,20170331002260,11011,2016,00273420,047560,"50,497,445,602","-2,611,186,857","82,231,119,498"
1752,20170331002261,11011,2016,00138446,013990,"150,255,366,570","1,646,159,291","226,090,017,389"
1753,20170331002282,11011,2016,00106669,001430,"2,531,111,524,260","143,463,963,416","3,537,087,560,425"
1754,20170331002286,11011,2016,00150439,003780,"42,415,292,929","5,175,582,047","46,605,487,331"
1755,20170331002294,11011,2016,01073678,238120,"4,711,533,808","-1,596,922,113","25,860,714,088"
1756,20170331002299,11011,2016,00102858,010130,"5,847,513,111,727","764,684,587,877","6,482,637,891,567"
1757,20170331002306,11011,2016,00380429,058820,"32,969,825,023","1,730,753,288","110,979,866,978"
1758,20170331002308,11011,2016,00121154,009780,"135,618,091,350","12,891,315,914","140,341,176,082"
1759,20170331002312,11011,2016,00447502,086040,"22,256,691,769","2,202,347,218","48,007,295,827"
1760,20170331002316,11011,2016,00260569,036200,"115,417,104,981","8,895,707,511","95,652,491,729"
1761,20170331002319,11011,2016,00125938,023600,"326,686,709,919","17,388,912,604","574,874,609,080"
1762,20170331002326,11011,2016,00335076,049480,"156,599,516,716","7,034,119,589","112,619,816,995"
1763,20170331002327,11011,2016,00146861,033240,"298,489,508,439","19,333,488,422","426,797,992,648"
1764,20170331002331,11011,2016,00490179,075130,"27,804,608,697","4,155,128,137","82,951,197,449"
1765,20170331002351,11011,2016,00569646,143540,"146,159,357,571","9,769,343,637","137,202,795,759"
1766,20170331002353,11011,2016,00267854,014100,"135,940,603,087","6,747,715,794","97,596,889,550"
1767,20170331002362,11011,2016,00146454,007570,"261,614,907,974","23,182,210,336","431,263,403,415"
1768,20170331002374,11011,2016,00128227,009770,"152,065,390,913","11,868,524,845","211,609,842,718"
1769,20170331002376,11011,2016,00264671,039310,"255,119,355,903","12,580,854,132","147,817,967,071"
1770,20170331002380,11011,2016,00134510,033530,"1,154,386,863,205","23,368,851,793","952,518,535,473"
1771,20170331002401,11011,2016,00129350,001820,"172,452,362,104","9,472,573,030","121,688,274,188"
1772,20170331002405,11011,2016,00132868,011300,"195,719,920,484","-6,707,795,986","256,671,842,627"
1773,20170331002408,11011,2016,00129642,041650,"379,554,306,335","30,897,815,159","353,061,765,991"
1774,20170331002409,11011,2016,00577380,138070,"49,757,131,880","2,147,853,155","94,590,977,426"
1775,20170331002414,11011,2016,00135962,004970,"304,666,752,111","5,885,335,113","525,212,039,727"
1776,20170331002429,11011,2016,00580065,101160,"69,470,428,499","3,722,935,614","114,841,662,432"
1777,20170331002445,11011,2016,00341916,048260,"344,582,037,794","34,249,464,048","475,256,673,089"
1778,20170331002454,11011,2016,00192499,027710,"900,486,837,900","23,574,386,939","663,973,268,815"
1779,20170331002460,11011,2016,00157399,004710,"807,638,505,966","23,240,747,807","511,496,449,148"
1780,20170331002462,11011,2016,00243757,039290,"109,764,571,696","561,468,704","72,611,165,393"
1781,20170331002489,11011,2016,00242378,035810,"1,401,434,755,285","79,047,109,651","1,509,864,201,790"
1782,20170331002490,11011,2016,00400857,078520,"434,555,619,405","24,300,159,431","277,859,818,143"
1783,20170331002505,11011,2016,00390365,051360,"454,454,017,227","23,461,780,393","288,673,593,715"
1784,20170331002531,11011,2016,00261355,038390,"233,962,102,185","20,621,275,816","418,756,635,418"
1785,20170331002536,11011,2016,00147222,000950,"200,800,661,263","-12,469,363,491","484,109,387,940"
1786,20170331002543,11011,2016,00152589,027050,"124,019,612,212","4,009,297,730","118,519,737,995"
1787,20170331002545,11011,2016,00184667,023410,"1,074,645,854,045","96,685,767,112","1,519,602,787,841"
1788,20170331002546,11011,2016,00479705,079190,"86,316,565,108","4,138,752,413","107,043,377,641"
1789,20170331002557,11011,2016,00513948,142280,"86,162,555,207","-1,938,985,012","63,605,007,177"
1790,20170331002559,11011,2016,01043853,206400,"20,266,910,294","-4,054,722,461","20,238,153,146"
1791,20170331002563,11011,2016,00164502,170030,"213,171,116,342","18,205,663,991","146,903,560,113"
1792,20170331002568,11011,2016,00365387,095570,"1,253,876,534,610","61,859,364,996","2,081,316,853,429"
1793,20170331002570,11011,2016,00365624,090150,"105,799,216,582","1,519,653,150","97,376,932,041"
1794,20170331002571,11011,2016,00366942,059090,"140,956,669,038","18,637,404,144","166,968,575,511"
1795,20170331002574,11011,2016,00303794,086980,"125,931,981,048","15,295,422,410","197,190,687,332"
1796,20170331002576,11011,2016,00231831,034940,"55,550,555,384","-4,832,409","75,097,367,236"
1797,20170331002593,11011,2016,00171265,034230,"694,856,269,443","65,785,845,041","2,308,018,643,306"
1798,20170331002599,11011,2016,00143226,033310,"49,727,412,850","3,151,805,961","85,603,670,003"
1799,20170331002604,11011,2016,00989664,166480,"17,953,023,532","-1,623,643,568","85,687,396,327"
1800,20170331002612,11011,2016,00178754,028100,"323,174,632,162","12,530,176,455","298,869,765,188"
1801,20170331002617,11011,2016,00114765,001620,"625,956,922,252","18,178,525,566","631,021,757,551"
1802,20170331002620,11011,2016,00147772,045510,"183,874,053,755","2,563,899,601","78,697,123,116"
1803,20170331002628,11011,2016,00525934,108320,"610,043,215,195","50,617,455,686","485,997,742,264"
1804,20170331002650,11011,2016,00109514,004870,"411,870,541,153","14,230,412,040","175,552,057,463"
1805,20170331002663,11011,2016,00478900,093190,"87,574,943,809","13,206,586,076","137,330,613,816"
1806,20170331002679,11011,2016,00121969,023960,"310,315,230,594","-10,714,929,145","405,773,645,850"
1807,20170331002688,11011,2016,00117337,001520,"439,901,518,546","7,652,441,439","1,004,693,582,734"
1808,20170331002689,11011,2016,00377610,058650,"4,034,333,362,229","234,786,263,384","5,177,866,749,403"
1809,20170331002692,11011,2016,00634728,092130,"31,498,656,793","12,136,224,344","44,621,404,663"
1810,20170331002694,11011,2016,00159193,015760,"60,190,384,000,000","12,001,599,000,000","177,837,042,000,000"
1811,20170331002698,11011,2016,00104698,000680,"487,042,508,946","-58,233,428,076","1,261,322,781,828"
1812,20170331002710,11011,2016,00129509,014130,"467,922,261,411","8,922,695,810","146,825,372,860"
1813,20170331002711,11011,2016,00539274,084690,"3,318,085,289,342","136,065,551,794","2,689,293,818,268"
1814,20170331002715,11011,2016,00477257,078650,"93,027,788,077","-8,938,002,574","114,247,136,594"
1815,20170331002723,11011,2016,00259934,036000,"452,752,394,365","19,246,688,500","245,465,737,268"
1816,20170331002724,11011,2016,00139889,011790,"2,359,440,143,632","149,300,909,746","3,528,839,514,026"
1817,20170331002735,11011,2016,00129679,006280,"1,197,903,918,398","78,451,576,354","1,550,614,664,028"
1818,20170331002748,11011,2016,00140955,014680,"460,400,869,769","82,147,806,315","699,716,321,558"
1819,20170331002758,11011,2016,00265421,037330,"389,840,573,433","10,641,856,134","265,272,291,915"
1820,20170331002777,11011,2016,00204642,033830,"38,827,003,192","1,826,482,007","110,509,715,859"
1821,20170331002780,11011,2016,01077577,215360,"258,789,641,044","15,962,719,819","188,788,294,352"
1822,20170331002781,11011,2016,00114093,004830,"103,808,603,643","3,373,418,319","108,207,615,790"
1823,20170331002783,11011,2016,00144012,008370,"75,029,145,776","5,705,156,919","86,792,485,353"
1824,20170331002787,11011,2016,00133991,019440,"668,837,237,346","40,389,664,375","516,822,970,419"
1825,20170331002792,11011,2016,01047840,207760,"24,032,240,764","4,718,409,138","34,501,121,675"
1826,20170331002798,11011,2016,00141608,014940,"182,955,368,510","1,622,274,888","146,417,604,353"
1827,20170331002801,11011,2016,00158316,034310,"1,346,411,433,628","126,926,939,344","1,408,253,172,764"
1828,20170331002807,11011,2016,01067808,217270,"18,335,549,106","-3,118,451,720","47,885,328,151"
1829,20170331002813,11011,2016,00442154,126880,"143,538,354,491","2,556,981,806","177,017,455,922"
1830,20170331002822,11011,2016,00105952,006260,"9,621,313,000,000","459,214,000,000","9,713,037,000,000"
1831,20170331002825,11011,2016,00261887,062860,"77,429,304,167","-1,034,265,349","119,585,203,553"
1832,20170331002832,11011,2016,00157991,004090,"402,717,350,712","16,887,428,308","262,226,686,838"
1833,20170331002833,11011,2016,00118284,109860,"59,020,844,251","1,568,428,402","120,366,975,224"
1834,20170331002843,11011,2016,00118965,019180,"293,815,683,725","10,453,017,290","200,560,898,170"
1835,20170331002854,11011,2016,00136226,065350,"394,613,663,369","12,124,975,674","338,806,894,364"
1836,20170331002869,11011,2016,00157681,004000,"1,110,703,817,498","29,749,660,277","1,530,938,498,202"
1837,20170331002874,11011,2016,00552992,109820,"5,079,867,986","-3,980,558,192","19,333,902,158"
1838,20170331002888,11011,2016,00115384,007590,"115,846,147,139","6,083,458,922","169,820,451,812"
1839,20170331002889,11011,2016,00545734,092040,"68,968,044,744","4,177,904,868","146,330,483,987"
1840,20170331002894,11011,2016,00447487,080220,"56,630,491,051","463,432,857","87,510,890,211"
1841,20170331002899,11011,2016,00136457,002360,"218,397,676,833","24,101,160,059","124,488,724,284"
1842,20170331002915,11011,2016,01047415,208140,"57,768,088,079","3,259,050,805","60,729,394,186"
1843,20170331002921,11011,2016,00918222,156100,"34,448,849,245","2,410,568,030","89,799,773,974"
1844,20170331002924,11011,2016,00361008,082740,"802,916,582,708","4,237,273,578","1,356,449,525,065"
1845,20170331002926,11011,2016,00137234,012860,"731,169,855,933","16,216,985,213","645,936,898,796"
1846,20170331002938,11011,2016,01008762,194480,"15,220,747,661","-12,120,670,874","149,724,791,976"
1847,20170331002940,11011,2016,00264732,038950,"78,001,533,260","-3,693,758,186","106,837,171,822"
1848,20170331002941,11011,2016,00156442,004590,"57,492,408,710","7,480,710,108","99,734,024,282"
1849,20170331002943,11011,2016,00190321,030200,"22,743,665,000,000","1,439,979,000,000","30,587,733,000,000"
1850,20170331002950,11011,2016,00244747,140860,"24,452,139,881","3,463,094,340","32,227,696,376"
1851,20170331002951,11011,2016,00131780,001740,"18,457,380,999,900","167,336,298,674","8,620,316,668,203"
1852,20170331002953,11011,2016,00152039,001380,"141,456,441,824","3,642,300,437","210,143,167,628"
